id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women Aspen Yellow Tshirts,data/fashion-dataset/images\10499.jpg
22631,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Printed Pink T-shirt,data/fashion-dataset/images\22631.jpg
7447,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Proline Men Orange Polo T-shirt,data/fashion-dataset/images\7447.jpg
23179,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Mark Taylor Men Yellow Printed T-shirt,data/fashion-dataset/images\23179.jpg
17613,Boys,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boys Catch Me Red Tshirt,data/fashion-dataset/images\17613.jpg
31273,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Calonge Graphic Green T-shirt,data/fashion-dataset/images\31273.jpg
43085,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,Nike Women Yellow Polo Neck T-shirt,data/fashion-dataset/images\43085.jpg
11406,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts,data/fashion-dataset/images\11406.jpg
5097,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Hand Of Quality White T-shirt,data/fashion-dataset/images\5097.jpg
38586,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink Crew T-shirt,data/fashion-dataset/images\38586.jpg
48257,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,The Amazing Spiderman Boys Red T-shirt,data/fashion-dataset/images\48257.jpg
3529,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Ear Plugs Navy Blue T-shirt,data/fashion-dataset/images\3529.jpg
3073,Women,Apparel,Topwear,Tshirts,Tan,Summer,2011.0,Casual,Tantra Women's Cut Crap Chocolate T-shirt,data/fashion-dataset/images\3073.jpg
6572,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Challenger Logo Black T-shirt,data/fashion-dataset/images\6572.jpg
10822,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo Tshirts,data/fashion-dataset/images\10822.jpg
9984,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men As Value Runn Green T-Shirts,data/fashion-dataset/images\9984.jpg
1814,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Sports,Solognac Men Chocolate Brown  T-shirt,data/fashion-dataset/images\1814.jpg
22611,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men Green Jersey,data/fashion-dataset/images\22611.jpg
4203,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Regatta Annual Competition Kidswear,data/fashion-dataset/images\4203.jpg
37272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Tantra Men Black Angry Anna T-shirt,data/fashion-dataset/images\37272.jpg
3729,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Mumbai Indians Kids Match Jersey,data/fashion-dataset/images\3729.jpg
9556,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Asem Cricket Swoosh Black T-Shirts,data/fashion-dataset/images\9556.jpg
26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,data/fashion-dataset/images\26471.jpg
17513,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,data/fashion-dataset/images\17513.jpg
3778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Green Polo T-shirt,data/fashion-dataset/images\3778.jpg
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,data/fashion-dataset/images\3706.jpg
39067,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Arrow Sport Men Green T-shirt,data/fashion-dataset/images\39067.jpg
54940,Women,Apparel,Topwear,Tshirts,Burgundy,Summer,2012.0,Casual,Do u speak green Women Burgundy T-shirt,data/fashion-dataset/images\54940.jpg
7784,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt,data/fashion-dataset/images\7784.jpg
3520,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Reaching The Moon Black T-shirt,data/fashion-dataset/images\3520.jpg
12803,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Nike Women Polka Dot Grafitti Pink T-shirt,data/fashion-dataset/images\12803.jpg
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Speed Navy Blue Tshirts,data/fashion-dataset/images\18631.jpg
2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Navy Blue T-shirt,data/fashion-dataset/images\2047.jpg
4208,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Geo Team Kidswear,data/fashion-dataset/images\4208.jpg
3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Freddie Blue T-shirt,data/fashion-dataset/images\3044.jpg
4190,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Little Friends Kidswear,data/fashion-dataset/images\4190.jpg
10690,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts,data/fashion-dataset/images\10690.jpg
2041,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Fire Grey T-shirt,data/fashion-dataset/images\2041.jpg
26715,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Large Logo Blue T-shirt,data/fashion-dataset/images\26715.jpg
42175,Men,Apparel,Topwear,Tshirts,White,Summer,2017.0,Casual,Status Quo Men White T-shirt,data/fashion-dataset/images\42175.jpg
6996,Men,Apparel,Topwear,Tshirts,Brown,Spring,2011.0,Casual,Classic Polo Men's State Athletic Brown T-shirt,data/fashion-dataset/images\6996.jpg
15200,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Arrow Sport Men Stripes Yellow Polo Tshirts,data/fashion-dataset/images\15200.jpg
4864,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men Real Madrid White Jersey,data/fashion-dataset/images\4864.jpg
40138,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Under The Sun Yellow T-shirt,data/fashion-dataset/images\40138.jpg
4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women's Black Polo T-shirt,data/fashion-dataset/images\4843.jpg
22796,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Manchester United Men Green Tshirt,data/fashion-dataset/images\22796.jpg
33955,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Polo White T-shirt,data/fashion-dataset/images\33955.jpg
3285,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Move It Move On Green T-shirt,data/fashion-dataset/images\3285.jpg
43498,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt,data/fashion-dataset/images\43498.jpg
12629,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Probase Men Printed Red Tshirts,data/fashion-dataset/images\12629.jpg
4313,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Unisex Elephant Pink Kidswear,data/fashion-dataset/images\4313.jpg
18226,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Manchester United Men Printed Grey Tshirt,data/fashion-dataset/images\18226.jpg
37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,data/fashion-dataset/images\37984.jpg
7441,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Proline Men Grey Striped T-shirt,data/fashion-dataset/images\7441.jpg
26263,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-Shirt,data/fashion-dataset/images\26263.jpg
49962,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Hanes Men White Pack of 3 T-shirts,data/fashion-dataset/images\49962.jpg
15475,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,data/fashion-dataset/images\15475.jpg
43503,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,data/fashion-dataset/images\43503.jpg
15000,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Tshirts,data/fashion-dataset/images\15000.jpg
16320,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,data/fashion-dataset/images\16320.jpg
2343,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Basil Green & Blue Polo T-shirt,data/fashion-dataset/images\2343.jpg
44813,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Spykar Women Navy Blue T-Shirt,data/fashion-dataset/images\44813.jpg
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt,data/fashion-dataset/images\7127.jpg
5884,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Women Classic Black Top,data/fashion-dataset/images\5884.jpg
22367,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Ed Hardy Men Vintage  Brick Red T-Shirt,data/fashion-dataset/images\22367.jpg
18847,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men College  Athletic White  Tshirt,data/fashion-dataset/images\18847.jpg
2984,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Puma Men's Power Cat Graphic Red T-shirt,data/fashion-dataset/images\2984.jpg
11997,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts,data/fashion-dataset/images\11997.jpg
44883,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Striped Polo T-shirt,data/fashion-dataset/images\44883.jpg
27392,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,data/fashion-dataset/images\27392.jpg
19400,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,ADIDAS Men Navy Blue T-shirt,data/fashion-dataset/images\19400.jpg
2154,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Red & Grey Polo T-shirt,data/fashion-dataset/images\2154.jpg
3263,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Need Money Yellow T-shirt,data/fashion-dataset/images\3263.jpg
34041,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt,data/fashion-dataset/images\34041.jpg
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,data/fashion-dataset/images\33249.jpg
12180,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,data/fashion-dataset/images\12180.jpg
7053,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men Striped Dark Blue Shirt,data/fashion-dataset/images\7053.jpg
12003,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey Striped Shirt,data/fashion-dataset/images\12003.jpg
9256,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,data/fashion-dataset/images\9256.jpg
11672,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts,data/fashion-dataset/images\11672.jpg
12005,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,data/fashion-dataset/images\12005.jpg
43629,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Vero Moda Women Black Shirt,data/fashion-dataset/images\43629.jpg
8889,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Shirt,data/fashion-dataset/images\8889.jpg
17714,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Shirt,data/fashion-dataset/images\17714.jpg
26376,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Turtle Men Blue Shirt,data/fashion-dataset/images\26376.jpg
24068,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Locomotive Men Check Grey Shirt,data/fashion-dataset/images\24068.jpg
16042,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt,data/fashion-dataset/images\16042.jpg
7140,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Blue Check Shirts,data/fashion-dataset/images\7140.jpg
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,data/fashion-dataset/images\9667.jpg
26057,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,data/fashion-dataset/images\26057.jpg
30798,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Ethnic,Fabindia Men Beige Shirt,data/fashion-dataset/images\30798.jpg
17179,Men,Apparel,Topwear,Shirts,White,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid White Shirt,data/fashion-dataset/images\17179.jpg
31099,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,data/fashion-dataset/images\31099.jpg
16452,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,data/fashion-dataset/images\16452.jpg
14775,Men,Apparel,Topwear,Shirts,Blue,Fall,2013.0,Formal,Arrow Men Blue Striped Shirt,data/fashion-dataset/images\14775.jpg
20153,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Taylor Block Check Blue Shirt,data/fashion-dataset/images\20153.jpg
11426,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Blue Shirts,data/fashion-dataset/images\11426.jpg
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt,data/fashion-dataset/images\6611.jpg
16034,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Stripes White Shirt,data/fashion-dataset/images\16034.jpg
42598,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,data/fashion-dataset/images\42598.jpg
41393,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Purple Shirt,data/fashion-dataset/images\41393.jpg
9611,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Green White Shirts,data/fashion-dataset/images\9611.jpg
8190,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lakota Black Shirts,data/fashion-dataset/images\8190.jpg
31643,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Indigo Nation Men Purple Shirt,data/fashion-dataset/images\31643.jpg
24561,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Lee Men Smithon Blue Shirt,data/fashion-dataset/images\24561.jpg
15693,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black coffee Men Micheal Blue Slim Fit Shirt,data/fashion-dataset/images\15693.jpg
9481,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black white small check Shirts,data/fashion-dataset/images\9481.jpg
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Navy Blue & Orange Check Shirt,data/fashion-dataset/images\51430.jpg
31677,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Check White Shirt,data/fashion-dataset/images\31677.jpg
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt,data/fashion-dataset/images\41605.jpg
12241,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts,data/fashion-dataset/images\12241.jpg
29277,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Salena Blue Shirt,data/fashion-dataset/images\29277.jpg
22575,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Check Red Shirt,data/fashion-dataset/images\22575.jpg
43037,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Scullers Men Green & Navy Blue Shirt,data/fashion-dataset/images\43037.jpg
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,data/fashion-dataset/images\7167.jpg
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,,Arrow Woman Lavender Shirt,data/fashion-dataset/images\26367.jpg
12371,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Reid & Taylor Men Check Grey Shirts,data/fashion-dataset/images\12371.jpg
31046,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Arrow Sport Men Check Yellow Shirt,data/fashion-dataset/images\31046.jpg
25537,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Wrangler Men Glamorgan Brown Shirt,data/fashion-dataset/images\25537.jpg
37141,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Wills Lifestyle Men Stripes Grey Shirt,data/fashion-dataset/images\37141.jpg
31611,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt,data/fashion-dataset/images\31611.jpg
31050,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Check Navy Blue Shirt,data/fashion-dataset/images\31050.jpg
7168,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirt,data/fashion-dataset/images\7168.jpg
56816,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Blue Shirt,data/fashion-dataset/images\56816.jpg
19699,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Shirt,data/fashion-dataset/images\19699.jpg
8789,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Blue White Shirts,data/fashion-dataset/images\8789.jpg
12311,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Shirt,data/fashion-dataset/images\12311.jpg
27868,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Scullers For Her Women White Striped Shirt,data/fashion-dataset/images\27868.jpg
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt,data/fashion-dataset/images\9455.jpg
35440,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Doodle Boys Check Black Shirt,data/fashion-dataset/images\35440.jpg
53211,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Shirt,data/fashion-dataset/images\53211.jpg
41588,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Shirt,data/fashion-dataset/images\41588.jpg
10186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Black & Blue Stripe Shirt,data/fashion-dataset/images\10186.jpg
9454,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Check Shirt,data/fashion-dataset/images\9454.jpg
18881,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Woman Lana White Shirt,data/fashion-dataset/images\18881.jpg
15967,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Check Men Red Shirt,data/fashion-dataset/images\15967.jpg
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Tylor Navy Blue Shirt,data/fashion-dataset/images\20154.jpg
17549,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey & White Striped Shirt,data/fashion-dataset/images\17549.jpg
12183,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,data/fashion-dataset/images\12183.jpg
31147,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,data/fashion-dataset/images\31147.jpg
23186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Grey and Black Shirt,data/fashion-dataset/images\23186.jpg
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts,data/fashion-dataset/images\9420.jpg
26050,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,data/fashion-dataset/images\26050.jpg
13487,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts,data/fashion-dataset/images\13487.jpg
6779,Men,Apparel,Topwear,Shirts,Olive,Summer,2011.0,Casual,Timberland Men Claremont Popl Olive Shirt,data/fashion-dataset/images\6779.jpg
9480,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts,data/fashion-dataset/images\9480.jpg
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt,data/fashion-dataset/images\43304.jpg
16327,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Peter England Men Solid White Shirt,data/fashion-dataset/images\16327.jpg
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts,data/fashion-dataset/images\8737.jpg
38823,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Latin Quarters Women Navy Blue Shirt,data/fashion-dataset/images\38823.jpg
33057,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt,data/fashion-dataset/images\33057.jpg
51404,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt,data/fashion-dataset/images\51404.jpg
14053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check  Blue Shirts,data/fashion-dataset/images\14053.jpg
31620,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Shirt,data/fashion-dataset/images\31620.jpg
13327,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Green Tshirts,data/fashion-dataset/images\13327.jpg
